paper_id,ss_venue_id
01b18ec5e8e7aaae4621e09d6b8ebb22f41816f6,8775599f-4f9a-45f0-900e-7f4de68e6843
01b87b1cacf2cf787cbd02f2fe844b1a2bf9001e,5f1a9589-2f0c-4307-83ab-178a8c84be3e
01b8acf8be09245b53a976bff9b8d52cce508f62,2f5d0e8a-faad-4f10-b323-2b2e3c439a78
01d796f88fd67277480965eb6606fc6c9d95d7be,e04cd820-e666-4aec-80a9-289e7f095733
01e2f5b93b2954c04d74628778c0ea93c710346f,4e5cb97d-ea4b-4096-a3a7-7e57677a366d
01f04fd69cba1239ccd9951b555416adf76e4cd3,895529d4-e124-4926-838e-bab9cb0d4701
01f99085eda87c75761a83557407080bfd3141c9,bf2f9688-933d-44b9-9cd5-c738ddf60c56
01fa77ab2addc4ddd83d6d770558b4d4b94c637b,c95d5b60-5717-43ec-a9ad-f7b18862ef8a
021e191a9b10895184a30ee4074ff0eed71b40af,6401bb05-050b-4beb-8824-066cb2938eb4
021f6ee86cfeebaf3ee02f52b43288c225d59631,f9af8000-42f8-410d-a622-e8811e41660a
022e055adbfef91251fa1da639f75828b10b4351,6b6df2de-21bc-4137-9859-3fcef46f6a21
02373f2a421650144000b28e65a42e7f5816067d,2633f5b2-c15c-49fe-80f5-07523e770c26
02499d8a24ffcc0e5f3506d81d1ac8844e552931,70aa14b8-c485-4b6c-ab69-799f622cbe19
028b243cf4af9ce5f48b7e851b5d79b2265cac8a,ace94611-0469-4818-ae70-43bdb8082d73
028b5755d1782167a56834d21527b4c069a65135,c85dfc25-bcef-4719-9997-f41ad334d998
028d026be997ebf1f1c762407d216ff35a81ca73,26f21955-5e05-46af-a966-3097b385c805
0295272e0fc6e906c12cd22f8895eff8bbf4b52c,84b5285d-c8cc-4369-aa08-e2f1782055d1
02964863282d3b9a0fe446a2ad7b1a6987e7e088,2e49fae0-7671-4b0c-a26d-836eb163fcb5
029fad3ea4795f63354d6634602329e56426b101,159fd374-26d0-4834-b50f-c353928fd782
02a2d385a96ff6b25d811cec2f5d20e3c759a12e,531fa875-02df-4735-b2d4-7a32dcde4c90
02b44dd354a69839b5d561a07dfc4d3ff0a020c4,edca5c48-a677-4e5a-b06b-1941e6b9bae6
02bb931ed0f8472e4a7c0c38809c62357ea32afa,1c33551e-10c3-4d44-84d5-3be94805ee3e
02bbf6f861480988c43b31761107ea0e2b9cf5c8,b5817d31-618f-4849-a683-985e91779984
02c251fababc4f77fe2010616247ba0bc2ceefa8,a813b277-df42-4d8e-ae84-05149602d879
02ca75e0745e96230a8add6c9cf3b66eba4d40b2,89097a03-8be6-4e2d-ae2c-a6df64c77a06
02deb9f6e877fdd87caf9409d01367c8cf9148fe,62ece4be-f643-40a5-af47-abedd995a7cf
02df59c12a20e5d67fdeff7d64710336635ffe8b,1cd505d9-195d-4f99-b91c-169e872644d4
